condition,arm,phase,online_step,mean,ci_lo,ci_hi,n_seeds,in_band
dreamer_cluster,planner72,picked,200000,0.029166666666666667,0.008333333333333333,0.054270833333332776,8,True
dreamer_cluster,planner72,picked,250000,0.03386957668736556,0.002432373472949389,0.0702842377260982,8,True
dreamer_cluster,planner72,picked,300000,0.020833333333333332,0.004166666666666667,0.04166666666666667,8,True
dreamer_cluster,planner72,picked,350000,0.1375,0.07083333333333333,0.19583333333333336,8,True
dreamer_cluster,planner72,picked,400000,0.23595113004809426,0.12368512573568755,0.35848331513976234,8,True
dreamer_cluster,planner72,picked,450000,0.19390457139770906,0.0944948377581121,0.31395346357480186,8,True
dreamer_cluster,planner72,picked,500000,0.14950887198986057,0.05416666666666667,0.26200887198986056,8,True
dreamer_cluster,planner72,picked,550000,0.17067354526245515,0.1024895122481783,0.2351351640605316,8,True
dreamer_cluster,planner72,picked,600000,0.22057128663209283,0.08834170426533215,0.3852062977130188,8,True
dreamer_cluster,planner72,picked,650000,0.14501938647508267,0.048372106283498695,0.26087210628349866,8,True
dreamer_cluster,planner72,picked,700000,0.2476211373545292,0.11147687702092884,0.3824757520266394,8,True
dreamer_cluster,planner72,picked,750000,0.16479566915828397,0.08585754143662469,0.24863050715703183,8,True
dreamer_cluster,planner72,picked,800000,0.24536409672195586,0.1,0.42029092791955114,8,True
dreamer_cluster,planner72,picked,850000,0.20018380995379476,0.03333333333333333,0.3906242596541104,8,True
dreamer_cluster,planner72,picked,900000,0.3652060824329732,0.19845688275310125,0.5413965586234494,7,True
dreamer_cluster,planner72,picked,950000,0.633556926892628,0.45223253416393877,0.8042380546093633,7,True
dreamer_cluster,planner72,picked,1000000,0.49326797388202603,0.29166538411567255,0.6948705636483794,7,True
dreamer_cluster,planner72,picked,1050000,0.5593796389970693,0.30872290945875863,0.8142857142857143,7,True
dreamer_cluster,planner72,picked,1100000,0.4583197572979113,0.2107007096788637,0.7005735010986165,7,True
dreamer_cluster,planner72,picked,1150000,0.5178013393046395,0.3503220273161081,0.6933804151841942,7,True
dreamer_cluster,planner72,picked,1200000,0.3550551869172332,0.1789810060583519,0.5528766080005719,7,True
dreamer_cluster,planner72,picked,1250000,0.5304383451946768,0.2703231356527571,0.7755707344446129,7,True
dreamer_cluster,planner72,picked,1300000,0.6585357737961075,0.39873282051562386,0.8973380492253795,7,True
dreamer_cluster,planner72,picked,1350000,0.7261923149634836,0.5564072774595503,0.882073474210327,7,True
dreamer_cluster,planner72,picked,1400000,0.6616739499065222,0.3711977594303317,0.9095454283408279,7,True
dreamer_cluster,planner72,picked,1450000,0.5897042365008442,0.37199993179225005,0.774601342758024,7,True
dreamer_cluster,planner72,picked,1500000,0.7875223176172398,0.6629230308475592,0.897873614854747,7,True
dreamer_cluster,planner72,picked,1550000,0.7840486616888264,0.6646379130280204,0.894248722425518,7,True
dreamer_cluster,planner72,picked,1600000,0.5448676070786788,0.28840286904478596,0.7972090884038749,7,True
dreamer_cluster,planner72,picked,1650000,0.7399732322105733,0.6084927450792942,0.8714755212814548,7,True
dreamer_cluster,planner72,picked,1700000,0.32088253501057035,0.04469205882009414,0.6380952380952382,7,True
dreamer_cluster,planner72,picked,1750000,0.5079055265942968,0.1380952380952381,0.8095276221547592,7,True
dreamer_cluster,planner72,picked,1800000,0.563598593799936,0.20508149568552256,0.8445509747523171,7,True
dreamer_cluster,planner72,picked,1850000,0.5971292208612383,0.28025830889389186,0.857157883733825,7,True
dreamer_cluster,planner72,picked,1900000,0.5637448683356867,0.2923162969071153,0.827603794270461,7,True
dreamer_cluster,planner72,picked,1950000,0.6687809261381348,0.38782854518575377,0.9123676993023727,7,True
dreamer_cluster,r2teacher,picked,50000,0.08888888888888889,0.03333333333333333,0.13333333333333333,3,True
dreamer_cluster,r2teacher,picked,100000,0.2333333333333333,0.10000000000000002,0.3,3,True
dreamer_cluster,r2teacher,picked,150000,0.23153238359835274,0.20000000000000004,0.2612638174617249,3,True
dreamer_cluster,r2teacher,picked,200000,0.2760228815202637,0.16140197789412447,0.5,3,True
dreamer_cluster,r2teacher,picked,250000,0.38699072879826485,0.3065368567454798,0.5089584368272893,3,True
dreamer_cluster,r2teacher,picked,300000,0.6220228601807549,0.41606858054226475,0.8833333333333333,3,True
dreamer_cluster,r2teacher,picked,350000,0.7821100168726494,0.6426954260364081,0.9666666666666667,3,True
dreamer_cluster,r2teacher,picked,400000,0.7400316983650317,0.5990740740740741,0.9666666666666667,3,True
dreamer_cluster,r2teacher,picked,450000,0.8088235294117648,0.6598039215686274,0.9666666666666667,3,True
dreamer_cluster,r2teacher,picked,500000,0.8137420460107685,0.6078928046989721,0.9333333333333332,3,True
dreamer_cluster,r2teacher,picked,550000,0.9491452991452992,0.8807692307692307,1.0,3,True
dreamer_cluster,r2teacher,picked,600000,0.9511904761904763,0.9202380952380954,1.0,3,True
dreamer_cluster,r2teacher,picked,650000,0.9111111111111111,0.8666666666666667,0.9666666666666667,3,True
dreamer_cluster,r2teacher,picked,700000,0.95,0.9333333333333333,0.9666666666666667,2,False
dreamer_cluster,r2teacher,picked,750000,0.9166666666666667,0.9,0.9333333333333333,2,False
dreamer_cluster,r2teacher,picked,800000,0.9352919438285292,0.8705838876570584,1.0,2,False
dreamer_cluster,r2teacher,picked,850000,0.9538961038961039,0.9411255411255411,0.9666666666666667,2,False
dreamer_cluster,r2teacher,picked,900000,0.9298412698412699,0.8596825396825397,1.0,2,False
dreamer_cluster,r2teacher,picked,950000,0.95,0.9333333333333333,0.9666666666666667,2,False
dreamer_cluster,r2teacher,picked,1000000,0.9333333333333333,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1050000,0.9333333333333333,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1100000,0.9,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1150000,0.9333333333333333,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1200000,1.0,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1250000,1.0,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1300000,0.9,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1350000,0.8333333333333334,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1400000,1.0,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1450000,0.5333333333333333,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1500000,1.0,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1550000,1.0,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1600000,0.9333333333333333,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1650000,0.9225672877846791,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1700000,0.8666666666666667,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1750000,1.0,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1800000,0.9,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1850000,1.0,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1900000,1.0,nan,nan,1,False
dreamer_cluster,r2teacher,picked,1950000,1.0,nan,nan,1,False
dreamer_cluster,human,placed_v2,50000,0.0,0.0,0.0,12,True
dreamer_cluster,human,placed_v2,100000,0.002777777777777778,0.0,0.008333333333333333,12,True
dreamer_cluster,human,placed_v2,150000,0.02931418392340236,0.008333333333333333,0.05738699621465152,12,True
dreamer_cluster,human,placed_v2,200000,0.075,0.030555555555555555,0.1277777777777778,12,True
dreamer_cluster,human,placed_v2,250000,0.34974314705996296,0.21749082284374738,0.4900855839472951,12,True
dreamer_cluster,human,placed_v2,300000,0.42855692113041877,0.28284099650604977,0.5790149977223772,12,True
dreamer_cluster,human,placed_v2,350000,0.5639818687958269,0.40652642544853773,0.7148288043146152,12,True
dreamer_cluster,human,placed_v2,400000,0.6430985159058119,0.5001489570837454,0.7795659018265607,12,True
dreamer_cluster,human,placed_v2,450000,0.7071619898618922,0.6095480491569721,0.7972119612422665,12,True
dreamer_cluster,human,placed_v2,500000,0.7211547049902802,0.6280587224634889,0.8058737710978543,12,True
dreamer_cluster,human,placed_v2,550000,0.7362842684600753,0.5962079901020073,0.8496406371406372,12,True
dreamer_cluster,human,placed_v2,600000,0.784520169750091,0.6971525378639056,0.8577658960065939,12,True
dreamer_cluster,human,placed_v2,650000,0.7102571810405881,0.5947069813061948,0.8108603781066335,12,True
dreamer_cluster,human,placed_v2,700000,0.7672476427753979,0.6807242958709324,0.844661142000628,12,True
dreamer_cluster,human,placed_v2,750000,0.8071805966286614,0.7442250050160076,0.8632141431786658,12,True
dreamer_cluster,human,placed_v2,800000,0.8117689788688351,0.6857530753061041,0.9106026398208487,12,True
dreamer_cluster,human,placed_v2,850000,0.8331698228920333,0.7531475237712828,0.9069018942589779,12,True
dreamer_cluster,human,placed_v2,900000,0.7723235156615241,0.6636990610877356,0.8596354410160512,12,True
dreamer_cluster,human,placed_v2,950000,0.8551249819450272,0.7995660031550631,0.9044575749667857,12,True
dreamer_cluster,human,placed_v2,1000000,0.8262213170786746,0.7776497013583669,0.8752012009354584,8,True
dreamer_cluster,human,placed_v2,1050000,0.7493920365348936,0.5719674928246357,0.8636791383219955,8,True
dreamer_cluster,human,placed_v2,1100000,0.8222228012096313,0.7573704857129859,0.8869239692080566,8,True
dreamer_cluster,human,placed_v2,1150000,0.7943941824225541,0.6926754385964913,0.8881158502252253,8,True
dreamer_cluster,human,placed_v2,1200000,0.8900252525252526,0.8383838383838385,0.9375,8,True
dreamer_cluster,human,placed_v2,1250000,0.8541666666666667,0.8041666666666667,0.9083333333333333,8,True
dreamer_cluster,human,placed_v2,1300000,0.8349808626449784,0.7421910375669333,0.9103464419475655,8,True
dreamer_cluster,human,placed_v2,1350000,0.8204422869471414,0.7121089536138081,0.89427892394822,8,True
dreamer_cluster,human,placed_v2,1400000,0.8035464376590331,0.75,0.8541666666666667,8,True
dreamer_cluster,human,placed_v2,1450000,0.8380123873873874,0.7838457207207208,0.9,8,True
dreamer_cluster,human,placed_v2,1500000,0.8223829752224967,0.7270949239668966,0.902085323145495,8,True
dreamer_cluster,human,placed_v2,1550000,0.8458333333333332,0.7708333333333333,0.925,8,True
dreamer_cluster,human,placed_v2,1600000,0.8951722222222223,0.8444444444444444,0.9396166666666667,8,True
dreamer_cluster,human,placed_v2,1650000,0.8648947986104021,0.8332130547695106,0.8957463011314186,8,True
dreamer_cluster,human,placed_v2,1700000,0.9106986025725118,0.8777823018458197,0.9409781552363694,8,True
dreamer_cluster,human,placed_v2,1750000,0.8833333333333334,0.8250000000000001,0.9416666666666667,8,True
dreamer_cluster,human,placed_v2,1800000,0.8956359649122807,0.8162669956140352,0.9625,8,True
dreamer_cluster,human,placed_v2,1850000,0.8825116009280742,0.8458127900232019,0.9125000000000001,8,True
dreamer_cluster,human,placed_v2,1900000,0.8921195652173913,0.8346920289855073,0.9458333333333333,8,True
dreamer_cluster,human,placed_v2,1950000,0.9333333333333333,0.9125000000000001,0.9583333333333333,8,True
dreamer_cluster,machine,placed_v2,50000,0.0,0.0,0.0,12,True
dreamer_cluster,machine,placed_v2,100000,0.002777777777777778,0.0,0.008333333333333333,12,True
dreamer_cluster,machine,placed_v2,150000,0.05077870757787076,0.005555555555555556,0.1111111111111111,12,True
dreamer_cluster,machine,placed_v2,200000,0.05986507936507937,0.023753968253968253,0.1002857142857143,12,True
dreamer_cluster,machine,placed_v2,250000,0.23094997783050344,0.13094997783050347,0.32177812860755467,12,True
dreamer_cluster,machine,placed_v2,300000,0.3769863057161409,0.23272171665491373,0.5235479282999294,12,True
dreamer_cluster,machine,placed_v2,350000,0.6708756823480506,0.5381342965205482,0.8031577150024016,12,True
dreamer_cluster,machine,placed_v2,400000,0.6012718162337604,0.4579472088137964,0.732381110408098,12,True
dreamer_cluster,machine,placed_v2,450000,0.8097607358406131,0.7088542659663465,0.8948318372735717,12,True
dreamer_cluster,machine,placed_v2,500000,0.8294863425298207,0.7634801189149015,0.8927312994432559,12,True
dreamer_cluster,machine,placed_v2,550000,0.7906838721043269,0.6694913194444445,0.8861758869812848,12,True
dreamer_cluster,machine,placed_v2,600000,0.8662764988945247,0.7902663978844237,0.9166666666666669,12,True
dreamer_cluster,machine,placed_v2,650000,0.8337279966303274,0.7781706454995138,0.8831392881324484,12,True
dreamer_cluster,machine,placed_v2,700000,0.8457779181970523,0.7926607063875598,0.8955992829701857,12,True
dreamer_cluster,machine,placed_v2,750000,0.8487886928514193,0.7991680824348951,0.8932750730367133,12,True
dreamer_cluster,machine,placed_v2,800000,0.8379926797497238,0.7657664009674644,0.8992014244273,12,True
dreamer_cluster,machine,placed_v2,850000,0.8694444444444445,0.8305555555555557,0.9083333333333333,12,True
dreamer_cluster,machine,placed_v2,900000,0.8715512128766406,0.827777777777778,0.9063509544787078,12,True
dreamer_cluster,machine,placed_v2,950000,0.8776328273244783,0.8368999710099094,0.9069444444444446,12,True
dreamer_cluster,machine,placed_v2,1000000,0.8949588821978238,0.8255406677341991,0.9471434673720998,8,True
dreamer_cluster,machine,placed_v2,1050000,0.9041666666666667,0.8666666666666667,0.9416666666666667,8,True
dreamer_cluster,machine,placed_v2,1100000,0.8328448557954857,0.7431534201273238,0.9105456665148272,8,True
dreamer_cluster,machine,placed_v2,1150000,0.8376565477654326,0.7645692536794239,0.9133188399558023,8,True
dreamer_cluster,machine,placed_v2,1200000,0.8150586940572268,0.7375,0.8894178741746147,8,True
dreamer_cluster,machine,placed_v2,1250000,0.8369421252043667,0.7705235971111883,0.8969257399140211,8,True
dreamer_cluster,machine,placed_v2,1300000,0.8250345556490831,0.7666666666666667,0.883475548119246,8,True
dreamer_cluster,machine,placed_v2,1350000,0.8879885277449322,0.8116363381902865,0.9583333333333333,8,True
dreamer_cluster,machine,placed_v2,1400000,0.8654133931911709,0.8278971427235317,0.9053451178451178,8,True
dreamer_cluster,machine,placed_v2,1450000,0.8817401960784315,0.8468137254901962,0.9166666666666667,8,True
dreamer_cluster,machine,placed_v2,1500000,0.8816336637028578,0.8218928610272725,0.936796265328874,8,True
dreamer_cluster,machine,placed_v2,1550000,0.8456683476196569,0.8011946582654556,0.8958333333333334,8,True
dreamer_cluster,machine,placed_v2,1600000,0.8865347142891142,0.8345831697129802,0.9375,8,True
dreamer_cluster,machine,placed_v2,1650000,0.859201436544972,0.7425347698783054,0.9409897691920578,8,True
dreamer_cluster,machine,placed_v2,1700000,0.8595987136465325,0.8137653803131991,0.9012653803131991,8,True
dreamer_cluster,machine,placed_v2,1750000,0.8598254129048586,0.7713271823988646,0.928328488372093,8,True
dreamer_cluster,machine,placed_v2,1800000,0.8708333333333333,0.7958333333333334,0.9458333333333333,8,True
dreamer_cluster,machine,placed_v2,1850000,0.827427552241554,0.7098414802540735,0.9166666666666667,8,True
dreamer_cluster,machine,placed_v2,1900000,0.8208333333333333,0.6208333333333333,0.9416666666666667,8,True
dreamer_cluster,machine,placed_v2,1950000,0.8050330033003301,0.7550330033003301,0.84253300330033,8,True
dreamer_cluster,planner72,placed_v2,50000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,placed_v2,100000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,placed_v2,150000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,placed_v2,200000,0.004166666666666667,0.0,0.0125,8,True
dreamer_cluster,planner72,placed_v2,250000,0.0008107911576497964,0.0,0.002432373472949389,8,True
dreamer_cluster,planner72,placed_v2,300000,0.0,0.0,0.0,8,True
dreamer_cluster,planner72,placed_v2,350000,0.004166666666666667,0.0,0.0125,8,True
dreamer_cluster,planner72,placed_v2,400000,0.027924915284465845,0.0,0.0754414125200642,8,True
dreamer_cluster,planner72,placed_v2,450000,0.029166666666666664,0.0,0.07083333333333333,8,True
dreamer_cluster,planner72,placed_v2,500000,0.0125,0.004166666666666667,0.025,8,True
dreamer_cluster,planner72,placed_v2,550000,0.008333333333333333,0.0,0.025,8,True
